subject	activity	timeBodyAccMean-X	timeBodyAccMean-Y	timeBodyAccMean-Z	timeBodyAccStd-X	timeBodyAccStd-Y	timeBodyAccStd-Z	timeGravityAccMean-X	timeGravityAccMean-Y	timeGravityAccMean-Z	timeGravityAccStd-X	timeGravityAccStd-Y	timeGravityAccStd-Z	timeBodyAccJerkMean-X	timeBodyAccJerkMean-Y	timeBodyAccJerkMean-Z	timeBodyAccJerkStd-X	timeBodyAccJerkStd-Y	timeBodyAccJerkStd-Z	timeBodyGyroMean-X	timeBodyGyroMean-Y	timeBodyGyroMean-Z	timeBodyGyroStd-X	timeBodyGyroStd-Y	timeBodyGyroStd-Z	timeBodyGyroJerkMean-X	timeBodyGyroJerkMean-Y	timeBodyGyroJerkMean-Z	timeBodyGyroJerkStd-X	timeBodyGyroJerkStd-Y	timeBodyGyroJerkStd-Z	timeBodyAccMagMean	timeBodyAccMagStd	timeGravityAccMagMean	timeGravityAccMagStd	timeBodyAccJerkMagMean	timeBodyAccJerkMagStd	timeBodyGyroMagMean	timeBodyGyroMagStd	timeBodyGyroJerkMagMean	timeBodyGyroJerkMagStd	frequenceBodyAccMean-X	frequenceBodyAccMean-Y	frequenceBodyAccMean-Z	frequenceBodyAccStd-X	frequenceBodyAccStd-Y	frequenceBodyAccStd-Z	frequenceBodyAccMeanFreq-X	frequenceBodyAccMeanFreq-Y	frequenceBodyAccMeanFreq-Z	frequenceBodyAccJerkMean-X	frequenceBodyAccJerkMean-Y	frequenceBodyAccJerkMean-Z	frequenceBodyAccJerkStd-X	frequenceBodyAccJerkStd-Y	frequenceBodyAccJerkStd-Z	frequenceBodyAccJerkMeanFreq-X	frequenceBodyAccJerkMeanFreq-Y	frequenceBodyAccJerkMeanFreq-Z	frequenceBodyGyroMean-X	frequenceBodyGyroMean-Y	frequenceBodyGyroMean-Z	frequenceBodyGyroStd-X	frequenceBodyGyroStd-Y	frequenceBodyGyroStd-Z	frequenceBodyGyroMeanFreq-X	frequenceBodyGyroMeanFreq-Y	frequenceBodyGyroMeanFreq-Z	frequenceBodyAccMagMean	frequenceBodyAccMagStd	frequenceBodyAccMagMeanFreq	frequenceBodyBodyAccJerkMagMean	frequenceBodyBodyAccJerkMagStd	frequenceBodyBodyAccJerkMagMeanFreq	frequenceBodyBodyGyroMagMean	frequenceBodyBodyGyroMagStd	frequenceBodyBodyGyroMagMeanFreq	frequenceBodyBodyGyroJerkMagMean	frequenceBodyBodyGyroJerkMagStd	frequenceBodyBodyGyroJerkMagMeanFreq	
97	17	WALKING	0.2723419	-0.01848754	-0.10979212	-0.319500173	-0.017579789	-0.26582449	0.9281124	-0.179927383	-0.19026595	-0.9809834	-0.9686132	-0.9569032	0.07731886	1.30E-02	2.44E-02	-0.355492635	-0.093538503	-0.53430331	-0.009222655	-0.083977334	0.075713266	-0.4798135	-0.454932904	-0.38604444	-0.10995924	-0.03792513	-0.051380717	-0.43129615	-0.56020349	-0.524422887	-0.151151488	-0.46183787	-0.151151488	-0.46183787	-0.30109327	-0.27567279	-0.335009837	-0.52249476	-0.51716744	-0.53970849	-0.36099167	-0.065026762	-0.3828328	-0.304806274	-0.055613793	-0.26239159	-4.15E-01	0.008571381	-0.093332873	-0.423446095	-0.194232722	-0.52342706	-0.343866129	-0.047037938	-0.543872996	-0.43680842	-4.00E-01	-0.446731877	-0.40771671	-0.49016629	-0.39880922	-0.5048493	-0.43923879	-0.4387687	-0.102582659	-0.076168117	-0.163270728	-0.429380043	-0.565162508	0.174349228	-0.335938892	-0.21123186	0.027410327	-0.518618059	-0.61532008	0.351564689	-0.58271186	-0.52038548	0.152044229
98	17	WALKING_UPSTAIRS	0.2526048	-0.022864561	-0.12129044	-0.062952754	-0.013172101	-0.23022095	0.8535306	-0.284153753	-0.298171464	-0.9494604	-0.9159735	-0.9301598	0.07680442	3.08E-02	7.60E-03	-0.292665827	-0.349791873	-0.65743084	-0.030425057	-0.054845594	0.056093136	-0.4965627	-0.493044125	-0.23440235	-0.1426554	-0.04144963	-0.022348209	-0.60604434	-0.67672285	-0.610586202	-0.012806228	-0.10287773	-0.012806228	-0.10287773	-0.3572339	-0.39091245	-0.235191249	-0.44083726	-0.63736749	-0.68231163	-0.13975222	-0.117519736	-0.39992349	-0.035538117	-0.025278174	-0.20481571	-5.29E-01	-0.156694375	-0.258321394	-0.360272226	-0.377051929	-0.63301771	-0.287219038	-0.365114264	-0.680325771	-0.576044	-4.74E-01	-0.552822976	-0.41622302	-0.52143542	-0.32427371	-0.5244684	-0.48115412	-0.27789147	-0.230933831	-0.210551597	-0.349178571	-0.150305643	-0.217393171	-0.184408515	-0.360299853	-0.43738311	-0.089013615	-0.504066957	-0.49644458	-0.10352089	-0.66900876	-0.72415574	0.086554172
99	17	WALKING_DOWNSTAIRS	0.2939183	-0.01673594	-0.08924327	0.18771976	-0.060789204	-0.23106416	0.9288176	-0.151077058	-0.160962986	-0.9500262	-0.9465767	-0.9010978	0.11825086	-1.14E-02	-9.40E-03	-0.103436471	-0.304063534	-0.53633157	0.067772839	-0.123517196	0.016287875	-0.3704369	-0.45928199	-0.46846298	-0.10777003	-0.03817024	-0.058251885	-0.52680183	-0.57214473	-0.542770647	0.148951104	0.09140768	0.148951104	0.09140768	-0.22163169	-0.20657668	-0.232641763	-0.35268728	-0.54032579	-0.59231949	-0.02262392	-0.130272515	-0.31808186	0.258941676	-0.086052736	-0.24541354	-5.15E-01	-0.155801014	-0.113333186	-0.215092049	-0.351268404	-0.49866846	-0.071876703	-0.298931145	-0.573043711	-0.50855703	-5.59E-01	-0.452939005	-0.31641296	-0.45112687	-0.40338039	-0.3931947	-0.46939043	-0.54094952	-0.279498022	-0.074445168	-0.154726799	0.058068052	-0.061887677	-0.055363375	-0.1886804	-0.23653852	-0.044594637	-0.409438758	-0.42886869	-0.025892022	-0.57734888	-0.6433992	0.163045288
100	17	SITTING	0.277357	-0.014156274	-0.11362409	-0.994443905	-0.96185863	-0.9657292	0.9448837	-0.002814673	-0.135803882	-0.9901966	-0.9667201	-0.9566106	0.07507099	5.61E-03	-1.55E-03	-0.994340603	-0.988637002	-0.99052926	-0.042549159	-0.066924593	0.08600538	-0.9896383	-0.986128681	-0.97970523	-0.0942477	-0.04111342	-0.051090324	-0.99525594	-0.99498188	-0.993841257	-0.972747346	-0.96506519	-0.972747346	-0.96506519	-0.99281472	-0.9914465	-0.967177744	-0.97541025	-0.99633479	-0.99444676	-0.99396938	-0.969927989	-0.9748416	-0.994657314	-0.959789142	-0.96292107	2.85E-02	0.13574905	0.18391363	-0.994542621	-0.98832742	-0.98882807	-0.994613162	-0.989915811	-0.990818248	0.23200976	8.85E-02	0.099508167	-0.98841107	-0.98879398	-0.9816171	-0.9900413	-0.9848131	-0.98096965	0.167684959	-0.148799346	0.123430241	-0.973626755	-0.96539968	0.126009669	-0.991427251	-0.99031963	0.381521255	-0.983369292	-0.97471085	-0.018175939	-0.99520456	-0.99362452	0.358682361
101	17	STANDING	0.2779425	-0.017412006	-0.11143215	-0.99116392	-0.968176664	-0.97046268	0.9046785	-0.257486818	-0.202687757	-0.9857514	-0.9758105	-0.9691718	0.0740865	6.58E-03	-4.04E-03	-0.992094006	-0.98666126	-0.99121703	-0.026957694	-0.077063213	0.088056187	-0.9813731	-0.985121165	-0.98553836	-0.10128917	-0.04045188	-0.054633133	-0.9892572	-0.99369991	-0.992327099	-0.977635981	-0.97537731	-0.977635981	-0.97537731	-0.99174275	-0.99036325	-0.978184577	-0.97768084	-0.99367297	-0.99237212	-0.99092753	-0.974170569	-0.98023158	-0.991318528	-0.966427324	-0.966999	-3.26E-02	0.045520774	0.107584734	-0.992129226	-0.986278342	-0.98956363	-0.992775378	-0.988200349	-0.991450378	0.2571182	7.40E-02	0.084722621	-0.98069626	-0.98733404	-0.98595498	-0.9817913	-0.98394658	-0.98672527	-0.139034613	-0.162736719	0.060179681	-0.980967748	-0.975504841	0.119058408	-0.990162799	-0.98947209	0.426849041	-0.984291132	-0.97726342	-0.115635142	-0.99272394	-0.9921773	0.314617814
102	17	LAYING	0.2697801	-0.016846201	-0.10700628	-0.972960567	-0.944792875	-0.9534767	-0.1991331	0.658792072	0.722657502	-0.9610632	-0.9614667	-0.9571646	0.07790897	7.07E-03	-1.44E-04	-0.981489017	-0.976960543	-0.982813	-0.023475647	-0.094458019	0.11144049	-0.9758931	-0.971484336	-0.97620077	-0.10204976	-0.03619611	-0.060492705	-0.98079237	-0.9831356	-0.988221713	-0.953021411	-0.94825799	-0.953021411	-0.94825799	-0.98160763	-0.98012675	-0.960733122	-0.9593255	-0.98554241	-0.98203812	-0.97435928	-0.954648102	-0.96540609	-0.972438525	-0.942791616	-0.95011696	-1.15E-01	0.054607561	0.083446717	-0.981472069	-0.977212388	-0.98038006	-0.983213244	-0.978343916	-0.983854159	0.18844798	2.79E-02	0.026575233	-0.97194921	-0.9736691	-0.97616485	-0.9772035	-0.97062781	-0.97835713	0.006567923	0.015484763	0.131970584	-0.961046326	-0.949042532	-0.049467821	-0.979687319	-0.97965723	0.374273669	-0.969014445	-0.96002384	-0.046556739	-0.98276553	-0.98198344	0.242850862
103	18	WALKING	0.2738878	-0.017802363	-0.10421832	-0.376005521	-0.227005875	-0.42834806	0.9238652	-0.254317086	-0.060931342	-0.9830109	-0.9753117	-0.9724838	0.07675243	2.83E-02	1.07E-02	-0.368056914	-0.320158763	-0.63332586	-0.039939972	-0.061372736	0.09447184	-0.7044398	-0.49643154	-0.5114172	-0.09664353	-0.04337711	-0.050263157	-0.57813397	-0.69492579	-0.663259579	-0.287908078	-0.46034647	-0.287908078	-0.46034647	-0.37926926	-0.42541866	-0.500471148	-0.60851009	-0.6364859	-0.72659178	-0.37147516	-0.243606271	-0.48977105	-0.378068199	-0.267273645	-0.43986158	-3.62E-01	0.063930296	0.004883616	-0.414797154	-0.361908549	-0.60114725	-0.375992795	-0.320264113	-0.664327149	-0.34877438	-3.37E-01	-0.206330044	-0.60967343	-0.57089815	-0.53815234	-0.7349014	-0.46089066	-0.54840977	0.01823946	-0.281459547	-0.235597777	-0.424386734	-0.565563057	0.131646853	-0.414037751	-0.44445349	0.089329359	-0.620331394	-0.66890815	0.175638581	-0.71059631	-0.76940839	0.269967615
104	18	WALKING_UPSTAIRS	0.2654012	-0.022206068	-0.11265589	-0.380168287	-0.21115512	-0.31437339	0.8833303	-0.316619946	-0.106112549	-0.9617388	-0.9420569	-0.9078397	0.0812402	2.12E-02	9.36E-03	-0.563202135	-0.567940639	-0.76082991	-0.047068392	-0.052613382	0.090673648	-0.5938415	-0.507297003	-0.43392221	-0.0899953	-0.05274726	-0.069253621	-0.76068903	-0.82887217	-0.718951758	-0.279146313	-0.37184157	-0.279146313	-0.37184157	-0.60146395	-0.57933032	-0.3691086	-0.52805813	-0.78165269	-0.83552513	-0.46509726	-0.363450743	-0.52272838	-0.350639841	-0.190550638	-0.26957139	-5.18E-01	-0.249448649	-0.406885286	-0.58941059	-0.579650286	-0.73614927	-0.575331252	-0.585531433	-0.78472843	-0.44208938	-4.66E-01	-0.512443088	-0.59232371	-0.64981727	-0.5043641	-0.6007113	-0.44342984	-0.46602243	-0.304205041	-0.502729413	-0.322333066	-0.436561064	-0.436218933	-0.218615528	-0.574481397	-0.58792608	-0.029034256	-0.654029089	-0.53304464	-0.338125777	-0.82619316	-0.86091099	0.077258658
105	18	WALKING_DOWNSTAIRS	0.2884395	-0.016866692	-0.10339081	-0.302634565	-0.254214046	-0.41861013	0.9322775	-0.225809125	-0.049363673	-0.9604049	-0.9329622	-0.9216617	0.0809044	-7.57E-04	-1.42E-02	-0.387223932	-0.447033873	-0.65124666	-0.057654866	-0.063621434	0.098747168	-0.502473	-0.617230786	-0.48365826	-0.08365666	-0.05091203	-0.057059181	-0.67671618	-0.75260862	-0.605655411	-0.293531974	-0.22993425	-0.293531974	-0.22993425	-0.46651604	-0.38251733	-0.381022815	-0.50799548	-0.70166307	-0.74415952	-0.35008679	-0.309049614	-0.50582436	-0.285535872	-0.273798158	-0.41825865	-4.36E-01	-0.140094304	-0.09765885	-0.412728287	-0.465982666	-0.6221359	-0.416050501	-0.464546055	-0.67875108	-0.33419378	-4.30E-01	-0.313077962	-0.48923227	-0.6415276	-0.4470307	-0.5139471	-0.60775798	-0.54399611	-0.3006706	-0.23526336	-0.211649516	-0.241973535	-0.344299434	-0.076840598	-0.383398713	-0.38656507	0.005930036	-0.604735414	-0.53384493	-0.159221076	-0.74423605	-0.7634308	0.071760918
106	18	SITTING	0.27727	-0.012869128	-0.11190478	-0.994347989	-0.974928131	-0.97757272	0.9098165	0.129886476	0.161877418	-0.9940438	-0.9840355	-0.9783402	0.07662289	6.95E-03	2.79E-03	-0.991624662	-0.984002717	-0.99015312	-0.033305703	-0.068579634	0.084814051	-0.991957	-0.986753344	-0.9815255	-0.09547232	-0.03971256	-0.05230304	-0.99417019	-0.99422416	-0.992814325	-0.983674152	-0.98159529	-0.983674152	-0.98159529	-0.98986957	-0.99115935	-0.977634992	-0.98137268	-0.99487344	-0.99486891	-0.99314492	-0.97653853	-0.98299644	-0.994906566	-0.974980069	-0.97572212	5.12E-02	0.17128988	0.171459482	-0.99192471	-0.983642392	-0.98868967	-0.992039061	-0.985694744	-0.990141676	0.23474757	6.87E-03	0.043743888	-0.9899615	-0.9887027	-0.98302739	-0.9925754	-0.98571009	-0.98279728	0.11367495	-0.150376357	0.103203388	-0.984781467	-0.982226152	0.304581058	-0.990407076	-0.9910443	0.45909085	-0.986535242	-0.98125263	0.049255952	-0.99480819	-0.99496762	0.329617467
107	18	STANDING	0.2784588	-0.016635352	-0.10845336	-0.992019763	-0.954223436	-0.96187391	0.9475732	-0.204206321	-0.048576711	-0.9942701	-0.9813359	-0.9760443	0.07535395	1.05E-02	-1.82E-03	-0.989436674	-0.975277837	-0.98845525	-0.026587325	-0.073226013	0.084319068	-0.9622542	-0.980417134	-0.9728204	-0.0987174	-0.04065734	-0.053238445	-0.98197097	-0.99115197	-0.986259016	-0.972607495	-0.97228555	-0.972607495	-0.97228555	-0.98596529	-0.98601529	-0.963006793	-0.95979712	-0.98868595	-0.98851967	-0.99040992	-0.961239135	-0.97577281	-0.992789068	-0.952911995	-0.95721618	1.57E-02	-0.043710454	-0.017642153	-0.989544971	-0.97524369	-0.98626565	-0.990287933	-0.977179032	-0.989275839	0.20029594	-1.57E-01	0.004089661	-0.96442893	-0.98356116	-0.97429441	-0.9622727	-0.97880185	-0.97482259	-0.250059301	-0.264498462	-0.100456191	-0.976797646	-0.973264854	0.044792849	-0.984987073	-0.98627736	0.36101397	-0.972352593	-0.95911346	-0.212559691	-0.98896067	-0.98840747	0.098540153
108	18	LAYING	0.2746916	-0.017393768	-0.10769893	-0.984527649	-0.986160921	-0.98765866	-0.2206005	0.719755404	0.605495318	-0.982716	-0.9940935	-0.9909572	0.0749985	1.17E-02	-1.21E-03	-0.985921071	-0.985554339	-0.99066025	-0.025176181	-0.083758731	0.093778195	-0.9928726	-0.984202873	-0.98510839	-0.09971542	-0.03934402	-0.059313599	-0.99610444	-0.99054764	-0.992548102	-0.986456242	-0.98646454	-0.986456242	-0.98646454	-0.98832154	-0.98952628	-0.980740847	-0.98056088	-0.99309512	-0.99215305	-0.98517997	-0.984909885	-0.98860691	-0.984321858	-0.986746451	-0.9872248	-9.75E-02	0.264460074	0.324275539	-0.986404709	-0.985865325	-0.98911687	-0.986641246	-0.986210701	-0.990744753	0.1597611	5.52E-02	0.166856209	-0.99243693	-0.98561117	-0.98499929	-0.9930194	-0.98345777	-0.98648305	0.055156416	-0.055605412	0.193083856	-0.986788412	-0.987648485	0.339472649	-0.988548418	-0.98971066	0.393635924	-0.984329092	-0.98146884	0.159375427	-0.99190101	-0.99273796	0.320132235
109	19	WALKING	0.2739312	-0.019177359	-0.12273667	-0.048904941	0.181801561	-0.13947794	0.9352226	-0.2233381	-0.08984288	-0.9698615	-0.9586512	-0.9291879	0.08222463	1.44E-02	-3.28E-02	0.110306729	0.080927119	-0.1793905	-0.027497098	-0.075156933	0.079810698	-0.0264358	-0.114406109	-0.10420299	-0.08323533	-0.03071284	-0.060309196	0.08011865	-0.29159483	-0.213494065	0.064817344	-0.09939272	0.064817344	-0.09939272	0.10945099	0.03565588	0.100045071	-0.02184632	-0.16469998	-0.27148748	-0.02998157	0.169258576	-0.10442336	-0.057882079	0.112615078	-0.23387233	-1.76E-01	0.057076731	0.351860012	0.0336381	0.01073187	-0.1293679	0.090836649	0.085401073	-0.227829842	-0.21478705	-3.88E-01	-0.005404424	0.22814236	-0.09735498	-0.01050471	-0.1083888	-0.13301029	-0.22027119	-0.093616218	-0.076583236	-0.033019454	0.03222723	-0.324793406	0.307394951	0.073017993	-0.02228696	0.124998092	-0.095246045	-0.1415984	0.174359231	-0.26244282	-0.33614873	0.250382687
110	19	WALKING_UPSTAIRS	0.2421188	-0.030398662	-0.15105461	-0.128742095	0.176349923	-0.19046855	0.8294284	-0.387100709	-0.221008763	-0.916496	-0.9010449	-0.8369357	0.08315451	5.68E-02	3.17E-02	-0.174279056	-0.012886548	-0.44428223	0.038853709	-0.134514321	-0.000233248	-0.4068	-0.172633224	-0.11011717	-0.1018063	-0.03462885	-0.053354588	-0.23937641	-0.49212222	-0.375414983	0.017381194	-0.17766683	0.017381194	-0.17766683	-0.11418961	-0.28406069	-0.061615771	-0.26440144	-0.37279053	-0.50740029	-0.15687949	0.111818164	-0.21964447	-0.119934775	0.132557581	-0.2399807	-3.44E-01	0.019767416	0.048851292	-0.205322646	-0.073928372	-0.38065712	-0.217265178	-0.013169588	-0.507716206	-0.27394274	-3.64E-01	-0.187567271	-0.19448551	-0.22542182	-0.06612935	-0.4775147	-0.14992516	-0.20749812	0.011172855	-0.191499706	-0.152029525	-0.079628763	-0.368253499	0.167004804	-0.187391317	-0.43467125	0.296851347	-0.288840268	-0.37713275	0.075070031	-0.47718391	-0.58828966	0.260346441
111	19	WALKING_DOWNSTAIRS	0.2626881	-0.014594228	-0.13369524	0.626917071	0.514816446	0.04932245	0.8819409	-0.215018042	-0.126146869	-0.8997261	-0.9178809	-0.8993631	0.07309303	-3.87E-02	-9.55E-03	0.544273037	0.355306717	-0.02001111	-0.205775427	0.027470756	0.163962511	0.2676572	0.048314774	-0.03140835	-0.03374296	-0.03946126	-0.054556556	0.17914865	-0.01462992	0.11664617	0.644604325	0.41347238	0.644604325	0.41347238	0.4344904	0.45061207	0.418004609	0.23782123	0.08758166	-0.0438985	0.53701202	0.494457802	0.11065922	0.658506543	0.427928785	-0.0783635	-3.23E-01	0.012611351	0.293956387	0.474317256	0.276716853	0.05959058	0.476803887	0.349771285	-0.09839301	-0.24057587	-3.88E-01	-0.116947002	0.47496245	0.14708314	0.21067307	0.1966133	-0.02848957	-0.21589223	-0.147027421	0.101341293	0.195664853	0.586637551	0.082863062	0.226461675	0.538404846	0.31634642	0.174679438	0.203979765	0.03203667	0.163417975	-0.02290453	-0.14325455	0.185185492
112	19	SITTING	0.2738303	-0.01673926	-0.10870765	-0.976357663	-0.950388944	-0.95192962	0.5813715	0.360343535	0.489126595	-0.969355	-0.9699698	-0.960395	0.07537471	1.38E-02	1.73E-03	-0.987043285	-0.979267729	-0.98670474	-0.021415128	-0.052020789	0.096898072	-0.9846253	-0.95975831	-0.96559498	-0.10098613	-0.04251702	-0.059080168	-0.98846475	-0.98746592	-0.98531069	-0.962074066	-0.95175566	-0.962074066	-0.95175566	-0.98642398	-0.98420518	-0.942229044	-0.95049181	-0.98945032	-0.98583128	-0.97923803	-0.960763182	-0.96633509	-0.975204245	-0.94805307	-0.94751493	-3.15E-01	-0.007410602	-0.003578157	-0.98677559	-0.979141572	-0.98398048	-0.988576991	-0.980999858	-0.988151916	0.09170031	-9.26E-02	0.018538185	-0.98174366	-0.96818868	-0.96823578	-0.985576	-0.95559861	-0.96786925	-0.019286812	-0.393021958	-0.147366971	-0.962632578	-0.952802278	-0.053858014	-0.983751647	-0.98368727	0.268456602	-0.964238769	-0.95048442	-0.192451621	-0.98672742	-0.98541644	0.097864625
113	19	STANDING	0.2781723	-0.015424406	-0.1090419	-0.989910997	-0.944430271	-0.95259965	0.9440458	-0.223897808	0.130643718	-0.9924115	-0.9714266	-0.958862	0.07541204	9.91E-03	1.29E-03	-0.984792035	-0.970543277	-0.98614249	-0.025090574	-0.063142983	0.071052018	-0.9461097	-0.969576324	-0.96073426	-0.09904679	-0.04229185	-0.052376987	-0.97512669	-0.98809667	-0.983453911	-0.960505684	-0.96254934	-0.960505684	-0.96254934	-0.98306892	-0.97964084	-0.941745041	-0.93795103	-0.98580164	-0.98306943	-0.98735205	-0.952872872	-0.96854335	-0.991161671	-0.943193755	-0.94775396	4.24E-02	-0.036260517	0.026101209	-0.985039596	-0.970011346	-0.9834633	-0.985913722	-0.973588518	-0.987524588	0.19913594	-1.13E-01	0.028630864	-0.94786564	-0.97506167	-0.96510064	-0.946607	-0.96696724	-0.96321279	-0.28366547	-0.291796964	-0.113976428	-0.968910789	-0.964259111	0.001781127	-0.979135413	-0.97917915	0.290737135	-0.95857813	-0.93672355	-0.247023617	-0.98453661	-0.98222858	0.064567688
114	19	LAYING	0.2726537	-0.017142686	-0.10898146	-0.96501958	-0.973449969	-0.98467284	-0.6800432	0.725646623	0.687623853	-0.9589596	-0.9869931	-0.988819	0.0772318	1.11E-02	-9.89E-04	-0.983605223	-0.974524523	-0.98826018	-0.031207273	-0.095262801	0.108605114	-0.9813576	-0.963617706	-0.97319752	-0.09560183	-0.03714766	-0.059916148	-0.97610566	-0.98460773	-0.986958364	-0.966260807	-0.96319349	-0.966260807	-0.96319349	-0.98478434	-0.98066829	-0.953263433	-0.95590665	-0.9853425	-0.98024551	-0.97453373	-0.972798824	-0.98534045	-0.962085001	-0.974832076	-0.984741	-2.53E-01	0.29249293	0.293722261	-0.983478562	-0.974878271	-0.98650649	-0.985278007	-0.975964112	-0.988558703	0.13527744	8.38E-02	0.117028928	-0.97419622	-0.972061	-0.97393233	-0.9839448	-0.95983137	-0.97541752	0.249209412	-0.156450013	0.051865491	-0.971957401	-0.964056774	0.168481197	-0.980621564	-0.97945219	0.21131715	-0.965624725	-0.95749602	0.077865122	-0.98189047	-0.97932785	0.045700672
115	20	WALKING	0.2725893	-0.021199992	-0.11353948	-0.208342792	0.489771809	-0.22873422	0.8999652	-0.344443913	-0.035130214	-0.9703273	-0.9620034	-0.9538504	0.08412343	-2.11E-02	6.34E-03	-0.090645042	0.244310894	-0.38766458	-0.023410423	-0.074105055	0.085135993	-0.2329406	0.085832152	-0.16574847	-0.06799924	-0.05141758	-0.054927371	-0.25322745	-0.12755409	-0.227044327	0.039402281	-0.15693039	0.039402281	-0.15693039	-0.04293593	0.02107657	0.068627515	-0.03678532	-0.19489325	-0.14986415	-0.14740427	0.403465951	-0.27221386	-0.234985644	0.438436341	-0.26649773	-2.27E-01	-0.003686026	0.23941463	-0.138717234	0.157933952	-0.34599448	-0.122237206	0.255614063	-0.427690452	-0.25705115	-4.75E-01	-0.152723042	-0.09362487	0.0310146	-0.1088925	-0.2799315	0.10770481	-0.26495721	-0.096699032	0.001397304	-0.089058599	-0.003533418	-0.389934004	0.291882701	0.054526949	-0.03106503	0.086481777	-0.05200656	-0.19621024	0.206699113	-0.18036534	-0.17197577	0.021225225
116	20	WALKING_UPSTAIRS	0.2520983	-0.028225805	-0.12102395	-0.116088676	0.152196328	-0.22924946	0.7770957	-0.479894843	-0.130117635	-0.931405	-0.9245944	-0.9040641	0.08364513	6.60E-03	-2.45E-02	-0.185695388	-0.260789712	-0.51364121	0.065919326	-0.174650965	0.058701942	-0.4927012	-0.104722161	0.18411933	-0.14838917	-0.01898163	-0.051898545	-0.47110768	-0.39398862	-0.25386709	0.008725025	-0.19826972	0.008725025	-0.19826972	-0.25561124	-0.23944437	0.022330254	-0.25392999	-0.37192842	-0.45539607	-0.14043907	-0.029383244	-0.31843152	-0.10844476	0.16454675	-0.24243897	-4.48E-01	-0.155662086	-0.109083616	-0.256162265	-0.312161099	-0.4927559	-0.187090779	-0.255008282	-0.533201713	-0.4750015	-5.53E-01	-0.448063673	-0.37268435	-0.16234139	0.11507664	-0.5320217	-0.07904672	0.09547683	-0.157268646	-0.260134952	-0.268367738	-0.205009295	-0.320241012	0.027468645	-0.215014032	-0.28045003	-0.020223109	-0.286627717	-0.36094834	0.004611273	-0.45039345	-0.50282154	0.119029197
117	20	WALKING_DOWNSTAIRS	0.2961444	-0.009641208	-0.10460293	0.074509879	0.616937015	-0.16093854	0.9197266	-0.277419719	-0.028259158	-0.9404581	-0.9085772	-0.9196935	0.06950311	4.36E-03	-2.53E-03	-0.135699627	0.289670967	-0.38150341	-0.111367748	0.01390234	0.103900481	-0.2049396	-0.146794177	0.15972353	-0.04525031	-0.05773715	-0.061531283	-0.2492351	-0.33456879	0.003078546	0.221851588	0.17263636	0.221851588	0.17263636	-0.06126998	0.04671858	0.093841944	-0.03057624	-0.26818342	-0.27559188	-0.034331	0.524187687	-0.18809881	0.113033424	0.560191344	-0.21391676	-4.98E-01	-0.049495642	0.051186489	-0.199360431	0.205829017	-0.35622025	-0.147278593	0.293119526	-0.405294896	-0.45094856	-4.99E-01	-0.480248954	-0.06295726	-0.13809795	0.25703784	-0.2533656	-0.15996142	0.01830508	-0.221550022	-0.09452916	-0.101961723	0.151887747	0.000242175	-0.102474919	0.013791715	0.07903798	-0.11287628	-0.100566104	-0.15168199	-0.037411188	-0.31166847	-0.28165729	-0.042968533
118	20	SITTING	0.2780454	-0.014722931	-0.10836963	-0.983081859	-0.936122705	-0.9291064	0.9244545	0.073338541	0.151679135	-0.985829	-0.9669835	-0.935855	0.07465684	5.97E-03	1.60E-03	-0.982078229	-0.970896863	-0.97652249	-0.036405929	-0.065068935	0.064288214	-0.976309	-0.960104509	-0.9457718	-0.09599708	-0.04072992	-0.046583515	-0.97741491	-0.9796841	-0.979742084	-0.952738043	-0.93776403	-0.952738043	-0.93776403	-0.97877458	-0.97253787	-0.939574436	-0.94106991	-0.98301028	-0.97507615	-0.98120306	-0.945198619	-0.94759746	-0.983978375	-0.9350317	-0.92494718	-6.19E-02	-0.005009286	0.008738865	-0.982243603	-0.971158288	-0.97321146	-0.983565761	-0.972776577	-0.978458923	0.13660113	-1.24E-01	-0.083122975	-0.96991328	-0.96464307	-0.95096336	-0.9784335	-0.9580157	-0.94917682	-0.032701888	-0.314720986	-0.144654838	-0.946913452	-0.942151232	0.040866354	-0.971730463	-0.97259774	0.229713243	-0.953399068	-0.94372576	-0.174980135	-0.97610835	-0.97522659	0.133635344
119	20	STANDING	0.2780769	-0.018069505	-0.10040276	-0.967209961	-0.875410411	-0.91314248	0.9112318	-0.305938717	0.070865529	-0.9819169	-0.9574627	-0.9424373	0.07635562	1.17E-02	-6.14E-03	-0.959528332	-0.935605651	-0.95893631	-0.024133505	-0.069830892	0.077367145	-0.8867492	-0.903913941	-0.90734332	-0.10204913	-0.04321524	-0.051815225	-0.92164424	-0.94763307	-0.948669855	-0.922406857	-0.91067209	-0.922406857	-0.91067209	-0.9566249	-0.93845437	-0.883675029	-0.84368341	-0.9479365	-0.92632879	-0.96193273	-0.898194212	-0.92998582	-0.969806179	-0.872525409	-0.91099586	-7.33E-02	-0.164770676	-0.010380173	-0.959710489	-0.935717554	-0.95274111	-0.963098912	-0.940474179	-0.963973098	0.09824143	-3.16E-01	-0.07829316	-0.88101942	-0.91064914	-0.91140991	-0.8905257	-0.9012375	-0.91487201	-0.358192763	-0.360072092	-0.235150619	-0.921225595	-0.91865188	-0.078436769	-0.940007897	-0.93602503	-0.006134149	-0.879437675	-0.84912735	-0.305415319	-0.92960001	-0.92722572	-0.133751441
